标题／微博内容,信息属性,原创/转发,发布日期,原微博内容,认证类型,地域,城市,性别,全文内容,粉丝数,微博数,转,评,赞,话题,微博情绪,精准地域,中图地址,MD5-作者ID,MD5-mid,MD5-根微博mid,MD5-根微博用户UID,MD5-父微博ID,MD5-父微博用户ID
海南日报编辑部评出2020年海南十大新闻 ！海南欢迎您！ http://t.cn/A6qE5ww9 ??,非敏感,原创,2021/1/1 17:04, ,普通,海南,海口,男,海南日报编辑部评出2020年海南十大新闻 ！海南欢迎您！ http://t.cn/A6qE5ww9 ??,61,1592,0,0,0, ,喜悦,"海南省,海南","[http://wx4.sinaimg.cn/bmiddle/c01e90d0ly1gm8axfur0pj20460460so.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/c01e90d0ly1gm8ay503ijj20u01hcjup.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/c01e90d0ly1gm8ay5inkdj21ce0qodjr.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/c01e90d0ly1gm8ay64b7tj21400qo422.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/c01e90d0ly1gm8ay6m2hsj214g0qon02.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/c01e90d0ly1gm8ay73bpfj20qo0yoacv.jpg""]""",5cc8e3e87721c73d49e956cfbf35f78e,c792690a698007be5eed0043d5cf0784,,,,
#海南新闻速递#【海南16座生活垃圾填埋场全部关停！所有生活垃圾全焚烧发电无害化处理】记者从海南省住房和城乡建设厅获悉，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理，这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。http://t.cn/A6qnUPrq,敏感,原创,2021/1/2 8:42, ,蓝V,广东,深圳,女,#海南新闻速递#【海南16座生活垃圾填埋场全部关停！所有生活垃圾全焚烧发电无害化处理】记者从海南省住房和城乡建设厅获悉，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理，这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。http://t.cn/A6qnUPrq,983539,72916,0,0,0,海南新闻速递,中性,"海南省,海南","[http://wx1.sinaimg.cn/bmiddle/75a858c4ly1gm923bf3bsj20p20andox.jpg""]""",37c855bfc847d76e8c083c8d252449c3,1e811ad5cdf759f6fdda937fc573bc91,,,,
【海南16座生活垃圾填埋场全部关停！所有生活垃圾全焚烧发电无害化处理】记者从海南省住房和城乡建设厅获悉，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理，这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。http://t.cn/A6qnUPrq,敏感,原创,2021/1/2 9:19, ,蓝V,海南,海口市,男,【海南16座生活垃圾填埋场全部关停！所有生活垃圾全焚烧发电无害化处理】记者从海南省住房和城乡建设厅获悉，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理，这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。http://t.cn/A6qnUPrq,244418,36240,0,0,3, ,中性,"海南省,海南", ,8b96882d34f3750f755a62c5b9f981c7,c956ad293f24b62369aaef880d8a57ce,,,,
【海南1月1日起所有生活垃圾进行焚烧发电无害化处理】据海口发布官微消息，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理。而在去年12月1日，《海南经济特区禁止一次性不可降解塑料制品规定》正式实施。海南省全面禁止生产、销售和使用一次性塑料膜袋和塑料餐饮具。http://t.cn/A6qn8fC1 #海南16座生活垃圾填埋场全部关停# #海南生活垃圾全部焚烧发电# #海南生活垃圾迎来全焚烧时代#,敏感,原创,2021/1/2 19:56, ,蓝V,北京, ,女,【海南1月1日起所有生活垃圾进行焚烧发电无害化处理】据海口发布官微消息，自1月1日起，海南全省16座生活垃圾填埋场一律停止接收生活垃圾，所有生活垃圾全部进入焚烧发电项目进行无害化、资源化处理。而在去年12月1日，《海南经济特区禁止一次性不可降解塑料制品规定》正式实施。海南省全面禁止生产、销售和使用一次性塑料膜袋和塑料餐饮具。http://t.cn/A6qn8fC1 #海南16座生活垃圾填埋场全部关停# #海南生活垃圾全部焚烧发电# #海南生活垃圾迎来全焚烧时代#,69275,26398,0,0,1,海南生活垃圾迎来全焚烧时代;海南16座生活垃圾填埋场全部关停;海南生活垃圾全部焚烧发电,中性,"海南省,海南,海口,海口市","[http://wx2.sinaimg.cn/bmiddle/0074jgZUgy1gm9ll5nfp6j30k00a3q4i.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/0074jgZUgy1gm9ll5pd4mj30k00bmq91.jpg""]""",dd366661069e29e4d27a7c7cd42a6b52,92a89efc83e5c656da6f263263cf7a94,,,,
采取全焚烧处理后，作为垃圾无害化处理设施的16座填埋场停止接收生活垃圾，#海南生活垃圾全部焚烧发电#。 ??,敏感,原创,2021/1/2 20:10, ,金V,河北,石家庄,男,采取全焚烧处理后，作为垃圾无害化处理设施的16座填埋场停止接收生活垃圾，#海南生活垃圾全部焚烧发电#。 ??,29694,11315,0,13,13,海南生活垃圾全部焚烧发电,中性,"海南省,海南","[http://wx4.sinaimg.cn/bmiddle/93d966a1ly1gm9luxrz2rj20la0by42o.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/93d966a1ly1gm9luytvrcj20lc0d279o.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/93d966a1ly1gm9luz3rjjj20lc0e6afx.jpg""]""",9c516045babf4281fbcf9f2ef61ae2dd,fdc1c2e23859f407d4d7b65bd2ada8b0,,,,
海南16座生活垃圾填埋场全部关停，所有生活垃圾全焚烧发电无害化处理 | 界面新闻（来自@界面新闻）这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。 http://t.cn/A6qnEXF2 ??,敏感,原创,2021/1/2 20:35, ,蓝V,广东,东莞,女,海南16座生活垃圾填埋场全部关停，所有生活垃圾全焚烧发电无害化处理 | 界面新闻（来自@界面新闻）这是海南建设国家生态文明试验区进程中具有里程碑意义的一项工作。 http://t.cn/A6qnEXF2 ??,10145,969,0,0,0, ,中性,"海南省,海南","[http://wx2.sinaimg.cn/bmiddle/007X4eujly1gm9mpb12z1j30g4096778.jpg""]""",20529e00af08d44bd6e827c0586aad5e,388bbb35c5fbdc49785e052f5e086d78,,,,
#海南生活垃圾全部焚烧发电# 希望技术设备都跟得上，确实落实无害化处理。不要产生有毒有害气体污染空气 ?，不然真是得不偿失。 ,敏感,转发,2021/1/2 22:44,@海南特区报 【不再填埋！海南生活垃圾迎来全焚烧时代】12月28日，伴随着海口生活垃圾焚烧发电三期项目、文昌市生活垃圾焚烧发电二期项目，琼海市生活垃圾焚烧发电二期项目同时运营，意味着海南省“十三五”期间规划建设的焚烧发电项目全部投入运营。至此，海南全省生活垃圾焚烧处理能力达11575吨/日，处理能力首次超过全省生活垃圾产生量。海南生活垃圾迎来全焚烧时代。（记者 林文星 文/图） http://t.cn/A6qTPN2k,普通,海南, ,女,#海南生活垃圾全部焚烧发电# 希望技术设备都跟得上，确实落实无害化处理。不要产生有毒有害气体污染空气 ?，不然真是得不偿失。 【原微博】 @海南特区报 【不再填埋！海南生活垃圾迎来全焚烧时代】12月28日，伴随着海口生活垃圾焚烧发电三期项目、文昌市生活垃圾焚烧发电二期项目，琼海市生活垃圾焚烧发电二期项目同时运营，意味着海南省“十三五”期间规划建设的焚烧发电项目全部投入运营。至此，海南全省生活垃圾焚烧处理能力达11575吨/日，处理能力首次超过全省生活垃圾产生量。海南生活垃圾迎来全焚烧时代。（记者 林文星 文/图） http://t.cn/A6qTPN2k,88,1007,0,0,2,海南生活垃圾全部焚烧发电,中性,"海南省,海南,文昌市,琼海市,海口,海口市", ,bc29f00fe42f64a17b5af9c059b95cec,a0710eef83b9dab061dc9d81f68cf037,3a089af43b90295aa8cefa2382be72cc,48e4e945677e1d3efecbb5a7ded4cee8,3a089af43b90295aa8cefa2382be72cc,48e4e945677e1d3efecbb5a7ded4cee8
转发微博 ,敏感,转发,2021/1/3 0:53,@海南特区报 【不再填埋！海南生活垃圾迎来全焚烧时代】12月28日，伴随着海口生活垃圾焚烧发电三期项目、文昌市生活垃圾焚烧发电二期项目，琼海市生活垃圾焚烧发电二期项目同时运营，意味着海南省“十三五”期间规划建设的焚烧发电项目全部投入运营。至此，海南全省生活垃圾焚烧处理能力达11575吨/日，处理能力首次超过全省生活垃圾产生量。海南生活垃圾迎来全焚烧时代。（记者 林文星 文/图） http://t.cn/A6qTPN2k,普通,广东,清远,女,转发微博 【原微博】 @海南特区报 【不再填埋！海南生活垃圾迎来全焚烧时代】12月28日，伴随着海口生活垃圾焚烧发电三期项目、文昌市生活垃圾焚烧发电二期项目，琼海市生活垃圾焚烧发电二期项目同时运营，意味着海南省“十三五”期间规划建设的焚烧发电项目全部投入运营。至此，海南全省生活垃圾焚烧处理能力达11575吨/日，处理能力首次超过全省生活垃圾产生量。海南生活垃圾迎来全焚烧时代。（记者 林文星 文/图） http://t.cn/A6qTPN2k,161,2264,0,0,0, ,中性,"海南省,海南,文昌市,琼海市,海口,海口市", ,69fb987a3ed4de24158df0fd5cecf4b7,eab8896471a63e1f5ec2b96407fa9852,3a089af43b90295aa8cefa2382be72cc,48e4e945677e1d3efecbb5a7ded4cee8,3a089af43b90295aa8cefa2382be72cc,48e4e945677e1d3efecbb5a7ded4cee8
【#海南生活垃圾全部焚烧发电#】从2021年1月1日起，海南省16座生活垃圾填埋场全部关停，所有生活垃圾将全部进入焚烧发电项目进行无害化、资源化处理。目前，海南已编制完成了海南省生活垃圾服务范围，实行全省垃圾焚烧服务统筹安排，确保全省收集来的生活垃圾全部都有对应的焚烧发电厂进行处理。 http://t.cn/A6qnoM1V详情：http://t.cn/A6qnOLK3#城市风光##宏观经济# http://t.cn/R2WxuoH成都,敏感,原创,2021/1/3 8:33, ,金V,四川, ,男,【#海南生活垃圾全部焚烧发电#】从2021年1月1日起，海南省16座生活垃圾填埋场全部关停，所有生活垃圾将全部进入焚烧发电项目进行无害化、资源化处理。目前，海南已编制完成了海南省生活垃圾服务范围，实行全省垃圾焚烧服务统筹安排，确保全省收集来的生活垃圾全部都有对应的焚烧发电厂进行处理。 http://t.cn/A6qnoM1V详情：http://t.cn/A6qnOLK3#城市风光##宏观经济# http://t.cn/R2WxuoH成都,667113,71622,0,4,11,宏观经济;城市风光;海南生活垃圾全部焚烧发电,中性,"海南省,海南,四川省,四川,成都市,成都", ,452f85bcad1ab1b7c8c6b1c9ba039ddd,d6a0a3e6e0d5f89eb1c2525666ab52a8,,,,
#福州生态环境#【#海南生活垃圾全部焚烧发电#】从2021年1月1日起，海南省16座生活垃圾填埋场全部关停，所有生活垃圾将全部进入焚烧发电项目进行无害化、资源化处理。目前，海南已编制完成了海南省生活垃圾服务范围，实行全省垃圾焚烧服务统筹安排，确保全省收集来的生活垃圾全部都有对应的焚烧发电厂进行处理。http://t.cn/A6qnoM1VO海南16座生活 垃圾填埋场全部关停实行全焚烧...收起全文d,敏感,原创,2021/1/3 9:01, ,蓝V,广东,深圳,男,#福州生态环境#【#海南生活垃圾全部焚烧发电#】从2021年1月1日起，海南省16座生活垃圾填埋场全部关停，所有生活垃圾将全部进入焚烧发电项目进行无害化、资源化处理。目前，海南已编制完成了海南省生活垃圾服务范围，实行全省垃圾焚烧服务统筹安排，确保全省收集来的生活垃圾全部都有对应的焚烧发电厂进行处理。http://t.cn/A6qnoM1VO海南16座生活 垃圾填埋场全部关停实行全焚烧...收起全文d,288,3964,0,0,0,福州生态环境;海南生活垃圾全部焚烧发电,中性,"海南省,海南", ,8c63e6c8ded8ea9be5b3c7154aa46475,3d23eaac48ae69c7b63a18e7b76c3f24,,,,
#海南新闻#【东方生活垃圾焚烧发电项目已焚烧约4.3万吨垃圾】东方生活垃圾焚烧发电项目自去年建成投产以来，已累计发电1300万千瓦时，垃圾焚烧量约4.3万吨 。http://t.cn/A6quLVPJ ??,敏感,原创,2021/1/3 22:31, ,蓝V,海南,海口,男,#海南新闻#【东方生活垃圾焚烧发电项目已焚烧约4.3万吨垃圾】东方生活垃圾焚烧发电项目自去年建成投产以来，已累计发电1300万千瓦时，垃圾焚烧量约4.3万吨 。http://t.cn/A6quLVPJ ??,3975056,66540,1,0,1,海南新闻,中性,"海南省,海南","[http://wx3.sinaimg.cn/bmiddle/002zroe6gy1gmavo21l7sj60f40f0gm902.jpg""]""",7fa2b6056acf5f3d58474cc09efc8c15,95e4b5a085e106f94d06ae0e6fea78ca,,,,
转发微博 ,非敏感,转发,2021/1/5 9:10,@特斯拉讯 1）元旦假期高速公路不免费，前一日15时将迎出程高峰。北京：春节留京保供家政服务员可获奖励。北京批捕假结婚买卖京牌指标67人。2）上海：办理健身卡将有七天“冷静期”。上海发出寒潮预警：郊区最低温可至零下8摄氏度。浙江发布强寒潮警报，31日至元旦最低温或达-7℃。广东怀阳高速开通，推进粤桂合作和珠江-西江经济带建设。3） 山西大同一企业发生人员疑似中毒事件造成3人死亡。西安28日一天开通三条地铁线，让游客游玩更为便捷。郑州市轨道交通10号线一期工程开始铺轨。4）海南生活垃圾进入全焚烧时代。白山海,普通,北京, ,女,转发微博 【原微博】 @特斯拉讯 1）元旦假期高速公路不免费，前一日15时将迎出程高峰。北京：春节留京保供家政服务员可获奖励。北京批捕假结婚买卖京牌指标67人。2）上海：办理健身卡将有七天“冷静期”。上海发出寒潮预警：郊区最低温可至零下8摄氏度。浙江发布强寒潮警报，31日至元旦最低温或达-7℃。广东怀阳高速开通，推进粤桂合作和珠江-西江经济带建设。3） 山西大同一企业发生人员疑似中毒事件造成3人死亡。西安28日一天开通三条地铁线，让游客游玩更为便捷。郑州市轨道交通10号线一期工程开始铺轨。4）海南生活垃圾进入全焚烧时代。白山海关正式开关运行，服务吉林对外开放。内蒙古鄂温克草原举行骆驼选美。,16265,293562,0,0,0, ,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/696e9dcdgy1gm4cqhdk17j20dw099jtz.jpg""]""",9a05e9d5f58417593f719c20be3caf07,97b00a69f3a1491ed136a3954772464d,6281b4356eff6a81bba0a8ae8e4a4d0d,252771ebc4f5002021d05df733f509b5,6281b4356eff6a81bba0a8ae8e4a4d0d,252771ebc4f5002021d05df733f509b5
